t [days], x [Au], y [Au], z [Au]
1331.5,1.6647518145672744,0.8523842711442883,0.0
1332.0,1.655579980952405,0.8693385491302958,0.0
1332.5,1.6462346447294143,0.8862029646276974,0.0
1333.0,1.6367166790295948,0.90297570076046,0.0
1333.5,1.6270269769922625,0.9196549486869492,0.0
1334.0,1.6171664517049065,0.9362389078412346,0.0
1334.5,1.607136036140031,0.9527257861743607,0.0
1335.0,1.596936683088671,0.9691138003955327,0.0
1335.5,1.5865693650905621,0.9854011762131686,0.0
1336.0,1.5760350743609624,1.001586148575755,0.0
1336.5,1.5653348227141028,1.0176669619124608,0.0
1337.0,1.5544696414832628,1.033641870373452,0.0
1337.5,1.5434405814374539,1.049509138069849,0.0
1338.0,1.5322487126947097,1.065267039313274,0.0
1338.5,1.520895124631967,1.0809138588549332,0.0
1339.0,1.5093809257915345,1.0964478921241736,0.0
1339.5,1.4977072437841423,1.1118674454664608,0.0
1340.0,1.4858752251885643,1.127170836380719,0.0
1340.5,1.4738860354478165,1.1423563937559733,0.0
1341.0,1.4617408587619198,1.1574224581072423,0.0
1341.5,1.4494408979772304,1.172367381810614,0.0
1342.0,1.4369873744723374,1.1871895293374528,0.0
1342.5,1.4243815280405248,1.2018872774876768,0.0
1343.0,1.411624616768804,1.2164590156220438,0.0
1343.5,1.3987179169135178,1.2309031458933886,0.0
1344.0,1.385662722772514,1.2452180834767501,0.0
1344.5,1.372460346553908,1.2594022567983318,0.0
1345.0,1.3591121182414254,1.273454107763229,0.0
1345.5,1.345619385456342,1.2873720919818705,0.0
1346.0,1.331983513316027,1.3011546789951047,0.0
1346.5,1.3182058842891005,1.3148003524978784,0.0
1347.0,1.304287898047216,1.3283076105614435,0.0
1347.5,1.290230971313478,1.34167496585403,0.0
1348.0,1.2760365377075158,1.3549009458599284,0.0
1348.5,1.2617060475872217,1.3679840930969165,0.0
1349.0,1.2472409678871716,1.3809229653319741,0.0
1349.5,1.2326427819537498,1.3937161357952208,0.0
1350.0,1.2179129893769907,1.4063621933920207,0.0
1350.5,1.2030531058191631,1.4188597429131935,0.0
1351.0,1.188064662840117,1.4312074052432675,0.0
1351.5,1.172949207719413,1.4434038175667199,0.0
1352.0,1.1577083032752622,1.455447633572142,0.0
1352.5,1.1423435276803013,1.4673375236542725,0.0
1353.0,1.1268564742742275,1.4790721751138367,0.0
1353.5,1.1112487513733227,1.490650292355133,0.0
1354.0,1.095521982076898,1.5020705970813153,0.0
1354.5,1.0796778040706845,1.5133318284873039,0.0
1355.0,1.0637178694272071,1.524432743450272,0.0
1355.5,1.0476438444031717,1.535372116717654,0.0
1356.0,1.031457409233898,1.5461487410926107,0.0
1356.5,1.015160257924842,1.556761427616906,0.0
1357.0,0.9987540980402312,1.5672090057511308,0.0
1357.5,0.9822406504888656,1.577490323552224,0.0
1358.0,0.965621649307111,1.5876042478482342,0.0
1358.5,0.9488988414391339,1.5975496644102727,0.0
1359.0,0.9320739865144158,1.6073254781215973,0.0
1359.5,0.9151488566225875,1.616930613143785,0.0
1360.0,0.8981252360856342,1.626364013079929,0.0
1360.5,0.8810049212275096,1.6356246411348259,0.0
1361.0,0.8637897201412084,1.6447114802720872,0.0
1361.5,0.8464814524533452,1.6536235333681364,0.0
1362.0,0.8290819490862879,1.6623598233630403,0.0
1362.5,0.8115930520178929,1.6709193934081261,0.0
1363.0,0.7940166140388959,1.6793013070103406,0.0
1363.5,0.7763544985080091,1.6875046481733038,0.0
1364.0,0.7586085791047763,1.695528521535013,0.0
1364.5,0.7407807395802406,1.7033720525021547,0.0
1365.0,0.7228728735054806,1.7110343873809826,0.0
1365.5,0.7048868840180684,1.7185146935047164,0.0
1366.0,0.6868246835665084,1.7258121593574267,0.0
1366.5,0.6686881936527125,1.7329259946943616,0.0
1367.0,0.6504793445725722,1.7398554306586802,0.0
1367.5,0.6322000751546842,1.7465997198945558,0.0
1368.0,0.6138523324972943,1.7531581366566107,0.0
1368.5,0.595438071703514,1.7595299769156507,0.0
1369.0,0.5769592556148789,1.7657145584606628,0.0
1369.5,0.5584178545433054,1.7717112209970491,0.0
1370.0,0.5398158460015129,1.7775193262410591,0.0
1370.5,0.5211552144319733,1.783138258010398,0.0
1371.0,0.5024379509344545,1.7885674223109735,0.0
1371.5,0.48366605299222054,1.7938062474197658,0.0
1372.0,0.46484152419695735,1.7988541839637844,0.0
1372.5,0.44596637397248795,1.8037107049950927,0.0
1373.0,0.4270426172973468,1.8083753060618775,0.0
1373.5,0.40807227442627847,1.8128475052755366,0.0
1374.0,0.38905737061073015,1.8171268433737724,0.0
1374.5,0.3699999358184064,1.8212128837796662,0.0
1375.0,0.35090200445195496,1.8251052126567153,0.0
1375.5,0.3317656150668532,1.8288034389598238,0.0
1376.0,0.3125928100885644,1.8323071944822225,0.0
1376.5,0.2933856355290347,1.8356161338983137,0.0
1377.0,0.2741461407026004,1.8387299348024222,0.0
1377.5,0.2548763779413772,1.8416482977434465,0.0
1378.0,0.23557840231020016,1.8443709462553994,0.0
1378.5,0.21625427132118868,1.8468976268838324,0.0
1379.0,0.1969060446480041,1.849228109208131,0.0
1379.5,0.17753578383987387,1.8513621858596903,0.0
1380.0,0.15814555203545225,1.8532996725359507,0.0
1380.5,0.13873741367658943,1.8550404080103053,0.0
1381.0,0.11931343422208066,1.856584254137874,0.0
1381.5,0.09987567986146634,1.8579310958571444,0.0
1382.0,0.08042621722895461,1.8590808411874833,0.0
1382.5,0.060967113117537934,1.8600334212225256,0.0
1383.0,0.041500434193374305,1.8607887901194442,0.0
1383.5,0.022028246710504566,1.861346925084104,0.0
1384.0,0.002552616225976139,1.8617078263521152,0.0
1384.5,-0.016924392684556103,1.861871517165798,0.0
1385.0,-0.036400716710681555,1.861838043747058,0.0
1385.5,-0.05587429409046832,1.8616074752661982,0.0
1386.0,-0.07534306489301067,1.8611799038066739,0.0
1386.5,-0.09480497130022045,1.8605554443258125,0.0
1387.0,-0.1142579578877934,1.8597342346115076,0.0
1387.5,-0.133699971905282,1.8587164352349144,0.0
1388.0,-0.15312896355520705,1.8575022294991628,0.0
1388.5,-0.17254288627114062,1.8560918233841042,0.0
1389.0,-0.19193969699469282,1.8544854454871254,0.0
1389.5,-0.21131735645133723,1.8526833469600437,0.0
1390.0,-0.2306738294250078,1.8506858014421186,0.0
1390.5,-0.2500070850314035,1.8484931049891922,0.0
1391.0,-0.2693150969899352,1.8461055759990037,0.0
1391.5,-0.2885958438942517,1.8435235551326936,0.0
1392.0,-0.307847309481281,1.8407474052325346,0.0
1392.5,-0.32706748289872556,1.8377775112359196,0.0
1393.0,-0.3462543589709496,1.8346142800856378,0.0
